OrderID,Date,Year,Month,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200413,2023-10-08 00:00:00,2023,10,13923,Tablet,1,118.8,123,Online,Delivered,87598790,6,SAVE10,Email,118.8
200414,2025-05-04 00:00:00,2025,5,11829,Desk,2,139.57,797,Cash,Delivered,84229257,4,WINTER15,Facebook,279.14
200415,2025-04-06 00:00:00,2025,4,62169,Chair,1,184.15,655,Gift Card,Shipped,64558985,5,FREESHIP,Facebook,184.15
200416,2023-07-18 00:00:00,2023,7,20881,Laptop,2,644.05,652,Gift Card,Cancelled,26263902,5,WINTER15,Referral,1288.1
200417,2023-10-24 00:00:00,2023,10,44492,Laptop,5,55.41,954,Online,Cancelled,51429869,5,No_Coupon,Google,277.05
200418,2023-01-11 00:00:00,2023,1,74169,Printer,1,310.93,862,Online,Cancelled,66144809,3,No_Coupon,Facebook,310.93
200419,2024-04-17 00:00:00,2024,4,70999,Tablet,2,216.66,885,Debit Card,Pending,75644156,6,FREESHIP,Instagram,433.32
200420,2024-11-29 00:00:00,2024,11,11921,Phone,1,452.7,439,Debit Card,Shipped,91362635,5,FREESHIP,Instagram,452.7
200421,2023-10-15 00:00:00,2023,10,50683,Chair,2,288.21,769,Debit Card,Cancelled,53032122,5,No_Coupon,Email,576.42
200422,2023-06-05 00:00:00,2023,6,76140,Phone,4,206.6,914,Gift Card,Returned,25861469,6,WINTER15,Referral,826.4
200423,2024-07-20 00:00:00,2024,7,94311,Printer,4,685.2,195,Gift Card,Cancelled,97308771,6,WINTER15,Google,2740.8
200424,2023-04-12 00:00:00,2023,4,49491,Chair,5,22.94,339,Cash,Pending,64012257,10,No_Coupon,Email,114.7
200425,2023-03-09 00:00:00,2023,3,40648,Laptop,2,301.88,488,Gift Card,Returned,25325993,5,WINTER15,Email,603.76
200426,2025-03-16 00:00:00,2025,3,40967,Monitor,5,57.45,315,Cash,Cancelled,24839296,10,No_Coupon,Facebook,287.25
200427,2024-12-18 00:00:00,2024,12,25406,Desk,1,161.24,379,Credit Card,Pending,70952564,3,WINTER15,Instagram,161.24
200428,2024-11-26 00:00:00,2024,11,77085,Chair,4,262.58,895,Online,Cancelled,57227640,8,WINTER15,Email,1050.32
200429,2024-12-19 00:00:00,2024,12,38126,Printer,4,515.19,522,Credit Card,Pending,90838498,9,SAVE10,Facebook,2060.76
200430,2023-06-07 00:00:00,2023,6,87448,Phone,1,450.07,433,Gift Card,Shipped,44134016,6,FREESHIP,Google,450.07
200431,2024-10-06 00:00:00,2024,10,62312,Printer,1,52.54,651,Debit Card,Cancelled,59623037,6,WINTER15,Facebook,52.54
200432,2023-09-04 00:00:00,2023,9,58443,Tablet,2,424.32,662,Credit Card,Returned,77163738,6,No_Coupon,Referral,848.64
200433,2023-08-26 00:00:00,2023,8,36613,Monitor,3,631.64,785,Credit Card,Returned,13282106,3,FREESHIP,Facebook,1894.92
200434,2023-10-22 00:00:00,2023,10,73893,Printer,5,327.68,384,Credit Card,Returned,85939879,6,No_Coupon,Facebook,1638.4
200435,2023-05-27 00:00:00,2023,5,48601,Printer,1,414.47,101,Debit Card,Returned,97868309,3,FREESHIP,Instagram,414.47
200436,2023-02-11 00:00:00,2023,2,14568,Laptop,4,221.33,651,Online,Pending,73545796,5,No_Coupon,Google,885.32
200437,2024-04-18 00:00:00,2024,4,63378,Phone,1,512.39,955,Online,Delivered,20863705,2,FREESHIP,Instagram,512.39
200438,2025-01-03 00:00:00,2025,1,77800,Tablet,3,459.34,436,Gift Card,Pending,27439574,3,SAVE10,Instagram,1378.02
200439,2024-09-08 00:00:00,2024,9,91155,Tablet,1,146.32,321,Online,Shipped,36260319,4,WINTER15,Facebook,146.32
200440,2024-11-05 00:00:00,2024,11,60215,Desk,4,83.6,978,Debit Card,Pending,31727767,4,SAVE10,Facebook,334.4
200441,2023-12-13 00:00:00,2023,12,52915,Printer,2,328.54,475,Gift Card,Returned,79466982,6,FREESHIP,Email,657.08
200442,2024-05-06 00:00:00,2024,5,72588,Chair,5,314.94,661,Cash,Pending,43410829,8,SAVE10,Instagram,1574.7
200443,2024-05-14 00:00:00,2024,5,61668,Chair,2,69.64,813,Cash,Returned,58970302,6,No_Coupon,Facebook,139.28
200444,2024-06-08 00:00:00,2024,6,79508,Printer,1,135.17,585,Online,Shipped,61882353,6,FREESHIP,Instagram,135.17
200445,2024-03-23 00:00:00,2024,3,94569,Phone,1,487.21,227,Cash,Delivered,31351770,3,SAVE10,Referral,487.21
200446,2023-10-18 00:00:00,2023,10,89592,Laptop,5,509.58,262,Online,Delivered,49442402,6,FREESHIP,Instagram,2547.9
200447,2024-04-07 00:00:00,2024,4,48207,Printer,2,416.81,356,Cash,Returned,45355655,2,No_Coupon,Facebook,833.62
200448,2023-09-04 00:00:00,2023,9,16776,Laptop,2,160,854,Cash,Pending,12860600,4,SAVE10,Instagram,320
200449,2024-08-26 00:00:00,2024,8,91518,Tablet,3,253.05,286,Online,Pending,48688724,3,No_Coupon,Instagram,759.15
200450,2024-01-15 00:00:00,2024,1,36408,Monitor,5,615.1,160,Gift Card,Returned,94023253,10,WINTER15,Instagram,3075.5
200451,2023-04-01 00:00:00,2023,4,14837,Monitor,1,183.18,647,Debit Card,Cancelled,17501136,6,SAVE10,Email,183.18
200452,2023-07-23 00:00:00,2023,7,36467,Printer,1,75.78,581,Cash,Pending,20863987,5,SAVE10,Google,75.78
200453,2025-05-02 00:00:00,2025,5,15017,Tablet,1,675.57,492,Cash,Shipped,51241924,1,WINTER15,Facebook,675.57
200454,2024-11-27 00:00:00,2024,11,54759,Laptop,1,109.29,686,Debit Card,Cancelled,75583042,5,FREESHIP,Google,109.29
200455,2024-03-26 00:00:00,2024,3,58341,Phone,1,639.83,874,Debit Card,Pending,32856728,2,SAVE10,Referral,639.83
200456,2023-06-26 00:00:00,2023,6,94479,Desk,5,62.81,259,Credit Card,Shipped,69089975,9,SAVE10,Facebook,314.05
200457,2025-05-25 00:00:00,2025,5,50236,Desk,4,615.83,545,Online,Returned,67692578,4,WINTER15,Instagram,2463.32
200458,2024-07-02 00:00:00,2024,7,31412,Monitor,4,510.58,196,Credit Card,Returned,61946127,7,WINTER15,Email,2042.32
200459,2024-07-24 00:00:00,2024,7,90142,Desk,1,334.39,433,Credit Card,Returned,39717191,2,No_Coupon,Instagram,334.39
200460,2024-10-06 00:00:00,2024,10,83548,Laptop,1,144.25,474,Cash,Returned,93822942,2,WINTER15,Referral,144.25
200461,2024-06-08 00:00:00,2024,6,29697,Tablet,1,401.82,407,Credit Card,Shipped,47776482,5,FREESHIP,Google,401.82
200462,2025-03-31 00:00:00,2025,3,22991,Phone,1,252.68,731,Online,Cancelled,32796086,1,No_Coupon,Referral,252.68
200463,2023-05-26 00:00:00,2023,5,25276,Laptop,5,662.78,214,Debit Card,Shipped,14011732,9,SAVE10,Instagram,3313.9
200464,2023-03-14 00:00:00,2023,3,39176,Tablet,4,434.42,739,Online,Cancelled,71418686,6,FREESHIP,Google,1737.68
200465,2024-02-26 00:00:00,2024,2,58773,Printer,5,513.49,391,Gift Card,Cancelled,65438300,8,No_Coupon,Google,2567.45
200466,2023-07-18 00:00:00,2023,7,37412,Phone,1,432.47,895,Cash,Delivered,97829604,4,FREESHIP,Referral,432.47
200467,2024-08-30 00:00:00,2024,8,36492,Desk,1,45.94,572,Cash,Cancelled,44350440,2,WINTER15,Email,45.94
200468,2025-06-21 00:00:00,2025,6,90110,Phone,1,418.36,998,Credit Card,Delivered,60203957,5,FREESHIP,Email,418.36
200469,2023-11-26 00:00:00,2023,11,13877,Chair,5,676.98,893,Cash,Cancelled,17254691,5,No_Coupon,Facebook,3384.9
200470,2023-09-29 00:00:00,2023,9,25149,Tablet,4,263.62,672,Cash,Shipped,33538608,5,SAVE10,Email,1054.48
200471,2025-04-19 00:00:00,2025,4,52717,Desk,5,551.27,395,Online,Cancelled,27625571,7,FREESHIP,Referral,2756.35
200472,2023-01-06 00:00:00,2023,1,60029,Chair,3,508.12,796,Credit Card,Cancelled,86461316,8,FREESHIP,Referral,1524.36
200473,2025-02-25 00:00:00,2025,2,28552,Chair,2,14.93,449,Online,Shipped,71597160,4,No_Coupon,Facebook,29.86
200474,2023-11-15 00:00:00,2023,11,72293,Printer,3,229.34,398,Credit Card,Shipped,84378003,6,SAVE10,Referral,688.02
200475,2025-04-19 00:00:00,2025,4,29844,Tablet,2,438.62,363,Cash,Cancelled,91642337,3,SAVE10,Facebook,877.24
200476,2024-01-15 00:00:00,2024,1,77872,Phone,2,513.59,867,Online,Returned,19292184,4,FREESHIP,Referral,1027.18
200477,2025-03-05 00:00:00,2025,3,56564,Phone,2,253.74,481,Online,Shipped,13166044,5,SAVE10,Google,507.48
200478,2024-11-01 00:00:00,2024,11,16758,Tablet,3,62.77,914,Gift Card,Shipped,88544431,6,FREESHIP,Referral,188.31
200479,2023-02-18 00:00:00,2023,2,87011,Monitor,4,25.29,943,Credit Card,Pending,21429162,8,No_Coupon,Google,101.16
200480,2023-06-16 00:00:00,2023,6,21147,Chair,1,335.1,126,Debit Card,Pending,93171043,6,FREESHIP,Referral,335.1
200481,2023-04-23 00:00:00,2023,4,94568,Laptop,4,484.85,317,Debit Card,Delivered,58653915,5,WINTER15,Referral,1939.4
200482,2025-03-02 00:00:00,2025,3,35852,Monitor,3,381.41,989,Online,Pending,22302049,6,No_Coupon,Instagram,1144.23
200483,2023-01-18 00:00:00,2023,1,66462,Phone,5,347.92,982,Cash,Pending,52743700,6,WINTER15,Google,1739.6
200484,2024-05-29 00:00:00,2024,5,29092,Chair,4,15.01,767,Cash,Cancelled,90455340,6,No_Coupon,Facebook,60.04
200485,2023-08-01 00:00:00,2023,8,46651,Chair,3,404.79,764,Cash,Shipped,67679195,6,SAVE10,Instagram,1214.37
200486,2023-02-03 00:00:00,2023,2,88981,Printer,4,611.26,558,Cash,Shipped,75267873,5,SAVE10,Referral,2445.04
200487,2023-03-09 00:00:00,2023,3,40136,Printer,3,346.52,211,Credit Card,Pending,92924852,3,SAVE10,Google,1039.56
200488,2024-12-05 00:00:00,2024,12,81573,Chair,1,36.65,556,Online,Cancelled,96522994,1,WINTER15,Email,36.65
200489,2023-09-05 00:00:00,2023,9,11940,Tablet,3,149.34,589,Gift Card,Cancelled,85466461,7,WINTER15,Email,448.02
200490,2024-07-22 00:00:00,2024,7,50097,Chair,5,467.81,539,Online,Cancelled,62785150,10,No_Coupon,Facebook,2339.05
200491,2023-01-05 00:00:00,2023,1,98168,Phone,5,420.7,481,Cash,Pending,56423359,5,WINTER15,Facebook,2103.5
200492,2023-10-25 00:00:00,2023,10,39074,Laptop,5,606.52,103,Debit Card,Shipped,13027036,6,SAVE10,Instagram,3032.6
200493,2025-01-28 00:00:00,2025,1,84908,Phone,1,420.26,372,Credit Card,Pending,64135970,4,FREESHIP,Facebook,420.26
200494,2023-07-19 00:00:00,2023,7,64516,Laptop,3,505.79,459,Debit Card,Pending,63920573,3,FREESHIP,Referral,1517.37
200495,2025-06-05 00:00:00,2025,6,63827,Phone,4,493.73,947,Debit Card,Pending,35730581,6,SAVE10,Facebook,1974.92
200496,2025-03-14 00:00:00,2025,3,93618,Printer,3,201.21,249,Online,Cancelled,66129326,3,SAVE10,Google,603.63
200497,2024-10-24 00:00:00,2024,10,93948,Printer,3,112.29,454,Gift Card,Shipped,77358113,6,No_Coupon,Google,336.87
200498,2023-07-12 00:00:00,2023,7,73961,Tablet,4,132.56,306,Cash,Returned,32607173,8,WINTER15,Instagram,530.24
200499,2023-04-06 00:00:00,2023,4,18138,Printer,3,539.46,520,Credit Card,Shipped,20289483,4,SAVE10,Facebook,1618.38
200500,2024-04-07 00:00:00,2024,4,79475,Laptop,5,508.59,169,Cash,Returned,42168516,8,WINTER15,Facebook,2542.95
200501,2024-02-04 00:00:00,2024,2,88546,Desk,4,203.46,226,Credit Card,Pending,19867754,7,SAVE10,Referral,813.84
200502,2023-05-20 00:00:00,2023,5,69332,Monitor,3,565.25,745,Debit Card,Returned,65718848,7,SAVE10,Email,1695.75
200503,2023-08-31 00:00:00,2023,8,64554,Tablet,3,136.84,498,Online,Pending,95384568,4,FREESHIP,Facebook,410.52
200504,2025-06-11 00:00:00,2025,6,11676,Monitor,2,464.5,805,Online,Cancelled,35726395,2,WINTER15,Instagram,929
200505,2023-06-11 00:00:00,2023,6,36014,Printer,2,434.97,558,Online,Shipped,97246526,7,No_Coupon,Email,869.94
200506,2023-07-25 00:00:00,2023,7,23279,Monitor,2,43.67,696,Cash,Returned,58039693,4,WINTER15,Instagram,87.34
200507,2023-07-05 00:00:00,2023,7,86481,Phone,1,171.59,546,Credit Card,Pending,87513944,5,WINTER15,Email,171.59
200508,2025-05-14 00:00:00,2025,5,39550,Phone,1,558.27,976,Online,Delivered,24120267,1,No_Coupon,Referral,558.27
200509,2023-02-15 00:00:00,2023,2,68937,Laptop,2,425.03,560,Cash,Returned,31908657,2,WINTER15,Google,850.06
200510,2024-12-16 00:00:00,2024,12,72533,Printer,1,376.76,389,Debit Card,Delivered,51288986,5,SAVE10,Email,376.76
200511,2024-03-15 00:00:00,2024,3,11415,Monitor,5,575.24,267,Cash,Delivered,65061457,7,WINTER15,Email,2876.2
200512,2024-09-27 00:00:00,2024,9,14114,Desk,3,568.02,856,Online,Pending,63290700,3,FREESHIP,Instagram,1704.06
200513,2025-02-09 00:00:00,2025,2,64128,Tablet,3,94.88,533,Gift Card,Shipped,37053575,8,No_Coupon,Referral,284.64
200514,2023-04-16 00:00:00,2023,4,15629,Printer,3,304.15,492,Gift Card,Shipped,64926044,3,WINTER15,Instagram,912.45
200515,2023-03-14 00:00:00,2023,3,67561,Phone,3,553.52,160,Gift Card,Shipped,75900717,4,FREESHIP,Facebook,1660.56
200516,2024-04-07 00:00:00,2024,4,47022,Monitor,3,166.99,208,Cash,Returned,28855040,8,No_Coupon,Facebook,500.97
200517,2024-04-09 00:00:00,2024,4,55205,Tablet,4,198.35,943,Cash,Cancelled,88141634,7,FREESHIP,Google,793.4
200518,2025-06-13 00:00:00,2025,6,30686,Printer,4,403.58,319,Online,Pending,59807273,9,SAVE10,Referral,1614.32
200519,2025-05-10 00:00:00,2025,5,71797,Laptop,4,464.29,941,Debit Card,Returned,66010667,5,SAVE10,Email,1857.16
200520,2023-03-10 00:00:00,2023,3,66332,Monitor,3,635.98,959,Cash,Returned,27063398,5,No_Coupon,Referral,1907.94
200521,2024-02-25 00:00:00,2024,2,82318,Phone,1,528.06,991,Credit Card,Shipped,37534165,2,No_Coupon,Facebook,528.06
200522,2024-04-20 00:00:00,2024,4,66254,Chair,1,515.32,740,Gift Card,Cancelled,82843861,1,FREESHIP,Email,515.32
200523,2025-02-18 00:00:00,2025,2,65083,Desk,4,657.79,652,Credit Card,Returned,60937148,6,WINTER15,Google,2631.16
200524,2023-10-25 00:00:00,2023,10,44778,Phone,1,153,103,Credit Card,Returned,92617366,4,No_Coupon,Referral,153
200525,2023-12-03 00:00:00,2023,12,54499,Monitor,1,668.48,160,Debit Card,Shipped,18061555,1,SAVE10,Email,668.48
200526,2024-02-29 00:00:00,2024,2,91201,Desk,2,46.5,837,Cash,Returned,63526023,7,WINTER15,Google,93
200527,2024-08-19 00:00:00,2024,8,27202,Chair,5,653.47,967,Credit Card,Cancelled,75406128,10,SAVE10,Referral,3267.35
200528,2025-02-26 00:00:00,2025,2,32011,Chair,1,628.89,686,Credit Card,Returned,70997744,2,SAVE10,Referral,628.89
200529,2024-04-07 00:00:00,2024,4,21181,Tablet,2,675.1,938,Cash,Pending,50363421,4,FREESHIP,Google,1350.2
200530,2024-07-18 00:00:00,2024,7,98450,Chair,4,89.41,613,Online,Pending,14809530,9,No_Coupon,Google,357.64
200531,2024-07-02 00:00:00,2024,7,64502,Desk,5,320.01,722,Gift Card,Delivered,14914388,6,No_Coupon,Referral,1600.05
200532,2025-05-03 00:00:00,2025,5,47365,Laptop,2,41,369,Online,Delivered,42207882,7,No_Coupon,Email,82
200533,2023-03-05 00:00:00,2023,3,66349,Desk,1,565.85,715,Gift Card,Returned,63550793,1,FREESHIP,Facebook,565.85
200534,2024-06-06 00:00:00,2024,6,73289,Chair,3,648.59,906,Debit Card,Cancelled,70872738,4,SAVE10,Email,1945.77
200535,2024-07-24 00:00:00,2024,7,48649,Monitor,3,68.12,332,Online,Cancelled,45821445,3,FREESHIP,Email,204.36
200536,2024-06-09 00:00:00,2024,6,18724,Chair,1,616.1,124,Cash,Returned,52508861,6,No_Coupon,Email,616.1
200537,2025-03-23 00:00:00,2025,3,68553,Tablet,3,247.47,385,Online,Delivered,58218971,4,SAVE10,Facebook,742.41
200538,2024-05-24 00:00:00,2024,5,61280,Phone,3,490.74,100,Cash,Shipped,95487711,3,WINTER15,Email,1472.22
200539,2025-02-18 00:00:00,2025,2,53277,Desk,3,531.72,473,Gift Card,Delivered,17653832,7,SAVE10,Google,1595.16
200540,2024-01-29 00:00:00,2024,1,87281,Laptop,5,648.65,852,Online,Pending,81765057,7,No_Coupon,Referral,3243.25
200541,2023-08-07 00:00:00,2023,8,69009,Printer,5,456.06,879,Cash,Pending,61295842,10,No_Coupon,Instagram,2280.3
200542,2023-11-14 00:00:00,2023,11,49726,Tablet,1,17.98,934,Cash,Cancelled,20739460,6,FREESHIP,Email,17.98
200543,2024-03-09 00:00:00,2024,3,37531,Desk,5,269.86,354,Cash,Shipped,93877673,6,WINTER15,Facebook,1349.3
200544,2024-03-10 00:00:00,2024,3,48713,Printer,5,31.96,373,Credit Card,Returned,96334419,5,FREESHIP,Referral,159.8
200545,2023-12-19 00:00:00,2023,12,74138,Monitor,2,98.47,964,Cash,Returned,74091695,3,No_Coupon,Instagram,196.94
200546,2024-03-01 00:00:00,2024,3,82399,Monitor,1,158.68,928,Credit Card,Returned,77177284,6,WINTER15,Instagram,158.68
200547,2023-08-20 00:00:00,2023,8,40427,Phone,1,613.98,411,Online,Delivered,25392280,4,FREESHIP,Facebook,613.98
200548,2024-01-05 00:00:00,2024,1,17103,Printer,3,426.12,922,Online,Delivered,64398650,5,WINTER15,Instagram,1278.36
200549,2025-02-25 00:00:00,2025,2,34266,Monitor,4,629.88,550,Debit Card,Cancelled,56378197,8,WINTER15,Instagram,2519.52
200550,2023-10-29 00:00:00,2023,10,97485,Laptop,4,228.91,573,Cash,Shipped,81794737,4,FREESHIP,Google,915.64
200551,2023-05-18 00:00:00,2023,5,23947,Laptop,1,120.98,353,Debit Card,Delivered,74812710,6,WINTER15,Email,120.98
200552,2023-09-30 00:00:00,2023,9,21665,Chair,4,425.18,560,Online,Returned,29890761,8,WINTER15,Facebook,1700.72
200553,2023-08-23 00:00:00,2023,8,82550,Phone,2,333.83,828,Gift Card,Cancelled,74103758,4,FREESHIP,Referral,667.66
200554,2025-05-30 00:00:00,2025,5,61943,Laptop,2,492.9,610,Cash,Returned,66126496,5,FREESHIP,Instagram,985.8
200555,2023-01-07 00:00:00,2023,1,88933,Tablet,1,92.04,333,Cash,Shipped,89306964,2,No_Coupon,Facebook,92.04
200556,2023-01-28 00:00:00,2023,1,30923,Laptop,1,654.27,932,Gift Card,Pending,82609328,2,SAVE10,Facebook,654.27
200557,2023-06-29 00:00:00,2023,6,56969,Tablet,1,56.2,130,Debit Card,Pending,40719215,1,WINTER15,Facebook,56.2
200558,2024-07-16 00:00:00,2024,7,76766,Phone,4,628.12,485,Online,Delivered,32052962,6,WINTER15,Instagram,2512.48
200559,2024-04-15 00:00:00,2024,4,22981,Desk,3,157.4,454,Debit Card,Cancelled,10115285,7,WINTER15,Email,472.2
200560,2023-01-31 00:00:00,2023,1,33634,Monitor,4,588.85,524,Gift Card,Pending,93168008,7,No_Coupon,Email,2355.4
200561,2023-01-31 00:00:00,2023,1,96822,Printer,2,494.78,198,Online,Shipped,89180077,2,No_Coupon,Google,989.56
200562,2023-10-06 00:00:00,2023,10,76675,Laptop,3,663.93,922,Gift Card,Returned,28043915,6,FREESHIP,Email,1991.79
200563,2023-12-12 00:00:00,2023,12,12039,Laptop,1,132.68,844,Debit Card,Returned,68645763,1,SAVE10,Referral,132.68
200564,2025-04-08 00:00:00,2025,4,93309,Desk,5,364.28,734,Credit Card,Cancelled,99446987,5,WINTER15,Google,1821.4
200565,2023-05-14 00:00:00,2023,5,62042,Tablet,5,307.98,214,Online,Pending,42605492,10,No_Coupon,Facebook,1539.9
200566,2024-04-18 00:00:00,2024,4,83223,Phone,4,162.71,167,Cash,Cancelled,54339083,7,FREESHIP,Email,650.84
200567,2024-09-30 00:00:00,2024,9,92575,Chair,5,492.94,153,Cash,Shipped,53579227,10,FREESHIP,Email,2464.7
200568,2023-03-10 00:00:00,2023,3,29072,Laptop,2,343.99,312,Online,Delivered,72334047,4,No_Coupon,Google,687.98
200569,2025-03-22 00:00:00,2025,3,25783,Desk,5,250.68,672,Cash,Shipped,13289741,8,SAVE10,Instagram,1253.4
200570,2024-12-27 00:00:00,2024,12,63727,Desk,2,362.14,122,Debit Card,Pending,13611021,2,SAVE10,Instagram,724.28
200571,2024-11-23 00:00:00,2024,11,42365,Tablet,1,214.08,867,Gift Card,Returned,39563288,2,WINTER15,Google,214.08
200572,2023-11-11 00:00:00,2023,11,27438,Printer,1,70.32,341,Cash,Returned,69125497,4,WINTER15,Facebook,70.32
200573,2023-01-25 00:00:00,2023,1,13205,Chair,5,421.42,522,Debit Card,Cancelled,30686578,7,No_Coupon,Instagram,2107.1
200574,2024-01-24 00:00:00,2024,1,29685,Chair,5,384.69,275,Credit Card,Pending,97733212,6,FREESHIP,Email,1923.45
200575,2023-06-07 00:00:00,2023,6,74005,Chair,5,448.15,528,Gift Card,Returned,61640534,7,SAVE10,Google,2240.75
200576,2024-05-29 00:00:00,2024,5,14457,Laptop,5,79.08,747,Cash,Pending,42517811,8,No_Coupon,Facebook,395.4
200577,2023-01-22 00:00:00,2023,1,77046,Tablet,4,185.41,967,Online,Returned,44401497,9,WINTER15,Google,741.64
200578,2024-10-10 00:00:00,2024,10,50415,Monitor,5,566.07,587,Credit Card,Delivered,41345634,6,SAVE10,Instagram,2830.35
200579,2023-06-04 00:00:00,2023,6,73999,Tablet,2,187.88,413,Online,Shipped,67919507,4,WINTER15,Facebook,375.76
200580,2023-11-14 00:00:00,2023,11,71076,Monitor,2,255.99,340,Credit Card,Delivered,65148292,4,SAVE10,Instagram,511.98
200581,2024-11-11 00:00:00,2024,11,44674,Laptop,1,627.34,942,Online,Delivered,87158684,1,No_Coupon,Referral,627.34
200582,2024-02-19 00:00:00,2024,2,15228,Tablet,3,474.14,558,Gift Card,Shipped,33860620,8,WINTER15,Google,1422.42
200583,2025-06-15 00:00:00,2025,6,27072,Chair,3,154.37,996,Gift Card,Delivered,29750379,4,No_Coupon,Instagram,463.11
200584,2025-03-21 00:00:00,2025,3,15257,Chair,4,145.05,626,Online,Delivered,28779938,6,SAVE10,Google,580.2
200585,2023-08-20 00:00:00,2023,8,91486,Tablet,4,67.08,907,Cash,Returned,79617136,8,WINTER15,Google,268.32
200586,2024-11-10 00:00:00,2024,11,17389,Monitor,1,522.08,905,Gift Card,Returned,98857880,5,FREESHIP,Referral,522.08
200587,2023-06-12 00:00:00,2023,6,18820,Monitor,5,514.6,347,Gift Card,Delivered,91547425,10,FREESHIP,Instagram,2573
200588,2024-12-10 00:00:00,2024,12,61849,Monitor,4,577.82,811,Credit Card,Delivered,47613918,9,No_Coupon,Google,2311.28
200589,2025-02-10 00:00:00,2025,2,84041,Laptop,2,500.8,900,Cash,Delivered,84920444,3,FREESHIP,Referral,1001.6
200590,2023-09-10 00:00:00,2023,9,55757,Printer,2,461.13,175,Gift Card,Returned,27356242,4,No_Coupon,Email,922.26
200591,2024-11-18 00:00:00,2024,11,18187,Laptop,1,605.28,470,Gift Card,Shipped,50528185,3,FREESHIP,Referral,605.28
200592,2024-04-23 00:00:00,2024,4,42306,Phone,3,204.27,938,Online,Returned,15499648,4,No_Coupon,Google,612.81
200593,2023-08-02 00:00:00,2023,8,51024,Monitor,1,489.8,636,Gift Card,Shipped,31375086,4,FREESHIP,Facebook,489.8
200594,2024-02-21 00:00:00,2024,2,40140,Phone,5,72.64,598,Credit Card,Cancelled,12671989,7,No_Coupon,Email,363.2
200595,2025-01-10 00:00:00,2025,1,72596,Printer,2,385.16,491,Online,Pending,83870446,7,SAVE10,Email,770.32
200596,2023-06-12 00:00:00,2023,6,91805,Desk,3,606.41,653,Debit Card,Returned,34504030,7,FREESHIP,Facebook,1819.23
200597,2024-11-25 00:00:00,2024,11,40538,Desk,2,211.82,700,Gift Card,Cancelled,29821356,4,WINTER15,Email,423.64
200598,2024-04-26 00:00:00,2024,4,60329,Desk,5,495.35,826,Credit Card,Pending,59069987,5,No_Coupon,Facebook,2476.75
200599,2023-06-30 00:00:00,2023,6,28740,Chair,3,556.99,123,Online,Cancelled,33642221,4,FREESHIP,Facebook,1670.97
200600,2023-05-26 00:00:00,2023,5,87051,Printer,1,72.31,460,Gift Card,Cancelled,82056333,1,FREESHIP,Facebook,72.31
200601,2023-10-02 00:00:00,2023,10,12479,Monitor,5,24.82,529,Credit Card,Shipped,73935314,10,No_Coupon,Referral,124.1
200602,2024-03-05 00:00:00,2024,3,35852,Tablet,4,26.04,982,Online,Pending,64660134,5,SAVE10,Instagram,104.16
200603,2024-10-04 00:00:00,2024,10,26223,Tablet,1,657.07,800,Cash,Pending,50900547,4,SAVE10,Google,657.07
200604,2025-06-22 00:00:00,2025,6,99214,Chair,3,32.62,252,Debit Card,Delivered,81368481,6,No_Coupon,Facebook,97.86
200605,2024-05-10 00:00:00,2024,5,49605,Monitor,2,228.91,892,Debit Card,Shipped,95620066,4,SAVE10,Referral,457.82
200606,2024-11-06 00:00:00,2024,11,85018,Laptop,3,274.75,783,Cash,Cancelled,54128886,3,SAVE10,Google,824.25
200607,2025-05-31 00:00:00,2025,5,96434,Printer,4,634.05,282,Cash,Shipped,56730647,6,SAVE10,Google,2536.2
200608,2024-07-24 00:00:00,2024,7,32956,Laptop,5,543.16,788,Online,Cancelled,73140103,6,SAVE10,Instagram,2715.8
200609,2025-01-27 00:00:00,2025,1,41137,Chair,3,449.13,809,Cash,Returned,52732162,5,WINTER15,Referral,1347.39
200610,2024-06-16 00:00:00,2024,6,60361,Desk,5,389.62,623,Cash,Returned,83566924,7,FREESHIP,Facebook,1948.1
200611,2023-04-21 00:00:00,2023,4,36688,Desk,1,305.17,700,Gift Card,Returned,35720426,3,WINTER15,Referral,305.17
200612,2023-06-02 00:00:00,2023,6,51811,Chair,3,445.12,339,Gift Card,Cancelled,82377939,8,No_Coupon,Google,1335.36
200613,2024-12-19 00:00:00,2024,12,62405,Laptop,2,230.36,154,Online,Returned,14721763,4,WINTER15,Email,460.72
200614,2024-03-08 00:00:00,2024,3,77363,Phone,1,96.81,807,Gift Card,Cancelled,12439827,3,No_Coupon,Referral,96.81
200615,2025-03-07 00:00:00,2025,3,97218,Monitor,5,460.14,252,Credit Card,Returned,52632065,10,WINTER15,Facebook,2300.7
200616,2024-10-17 00:00:00,2024,10,43919,Tablet,3,601.6,984,Credit Card,Cancelled,73113192,7,SAVE10,Facebook,1804.8
200617,2024-02-08 00:00:00,2024,2,57093,Tablet,3,184.47,834,Online,Cancelled,75469057,4,No_Coupon,Referral,553.41
200618,2024-09-03 00:00:00,2024,9,50565,Tablet,1,411.34,399,Debit Card,Returned,97981418,5,No_Coupon,Instagram,411.34
200619,2024-07-16 00:00:00,2024,7,38845,Laptop,1,532.89,764,Gift Card,Pending,47637374,2,No_Coupon,Referral,532.89
200620,2024-03-27 00:00:00,2024,3,84834,Tablet,3,136.34,866,Debit Card,Returned,90136001,8,SAVE10,Referral,409.02
